No,Student ID,Level Cohort,Term No / Semester No,Subject Code,Subject Status,Subject Status,Subject Credit Hours,Subject Marks,Subject Grade
7945,0029571,DECE2306,3,CLE 4023,Completed,Active,3,75,A-
7946,0029571,DECE2306,3,CLE 4033,Completed,Active,3,81,A
7947,0029571,DECE2306,3,CLE 4043,Completed,Active,3,80,A
7948,0029571,DECE2306,3,SER 1100,Completed,Active,2,83,A
7949,0029571,DECE2306,4,CLE 4123,Completed,Active,3,70,B+
7950,0029571,DECE2306,4,CLE 4133,Completed,Active,3,65,B
7951,0029571,DECE2306,4,SSC 2010,Completed,Active,2,87,A
7952,0029571,DECE2306,5,AAM 4023,Completed,Active,3,78,A-
7953,0029571,DECE2306,5,CLE 4143,Completed,Active,3,78,A-
7954,0029571,DECE2306,5,CLE 4153,Completed,Active,3,73,B+
7955,0029571,DECE2306,5,PDT 4013,Completed,Active,3,70,B+
7956,0029571,DECE2306,5,PDT 4023,Completed,Active,3,78,A-
7957,0029571,DECE2306,6,CDT 4024,Completed,Active,4,72,B+
7958,0029571,DECE2306,6,CDT 4033,Completed,Active,3,80,A
7959,0029571,DECE2306,6,CLE 4093,Completed,Active,3,70,B+
7960,0029571,DECE2306,6,CLE 4103,Completed,Active,3,80,A
7961,0029571,DECE2306,6,CLE 4113,Completed,Active,3,77,A-
7962,0029571,DECE2306,7,PDT 4034,Completed,Active,4,77,A-
7963,0029571,DECE2306,7,PDT 4044,Completed,Active,4,84,A
7964,0028241,DSW_PT2108,1,PSY 1004,Completed,Active,3,78,A-
7965,0028241,DSW_PT2108,1,SOC 1101,Completed,Active,3,67,B
7966,0028241,DSW_PT2108,1,SWK 1101,Completed,Active,3,67,B
7967,0028241,DSW_PT2108,1,SWK 1109,Completed,Active,2,55,C+
7968,0028241,DSW_PT2108,2,INT 1111,Completed,Active,2,67,B
7969,0028241,DSW_PT2108,2,SSC 2010,Completed,Active,2,78,P
7970,0028241,DSW_PT2108,2,SWK 1103,Completed,Active,4,79,A-
7971,0028241,DSW_PT2108,2,SWK 1108,Completed,Active,3,78,A-
7972,0028241,DSW_PT2108,3,SWK 1102,Completed,Active,3,75,A-
7973,0028241,DSW_PT2108,3,SWK 1210,Completed,Active,2,93,A+
7974,0028241,DSW_PT2108,4,GEN 1001,Completed,Active,2,82,P
7975,0028241,DSW_PT2108,4,SWK 1104,Completed,Active,4,83,A
7976,0028241,DSW_PT2108,4,SWK 1201,Completed,Active,4,79,A-
7977,0028241,DSW_PT2108,5,MPU 2163,Completed,Active,3,80,P
7978,0028241,DSW_PT2108,5,SWK 1105,Completed,Active,4,59,C+
7979,0028241,DSW_PT2108,5,SWK 1202,Completed,Active,4,63,B-
7980,0028241,DSW_PT2108,6,INT 1112,Completed,Active,4,90,A+
7981,0028241,DSW_PT2108,7,INT 1114,Completed,Active,3,73,B+
7982,0028241,DSW_PT2108,7,SER1100,Completed,Active,2,80,P
7983,0028241,DSW_PT2108,7,SWK 1106,Completed,Active,3,71,B+
7984,0028241,DSW_PT2108,7,SWK 1207,Completed,Active,3,72,B+
7985,0028241,DSW_PT2108,8,INT 1211,Completed,Active,2,77,A-
7986,0028241,DSW_PT2108,8,SWK 1107,Completed,Active,3,79,A-
7987,0028241,DSW_PT2108,8,SWK 1203,Completed,Active,4,82,A
7988,0028241,DSW_PT2108,8,SWK 1205,Completed,Active,3,84,A
7989,0028241,DSW_PT2108,9,INT 1212,Completed,Active,4,89,A
7990,0028241,DSW_PT2108,10,INT 1214,Completed,Active,3,85,A
7991,0028241,DSW_PT2108,10,SWK 1204,Completed,Active,3,74,B+
7992,0028241,DSW_PT2108,10,SWK 1206,Completed,Active,3,79,A-
7993,0028241,DSW_PT2108,10,SWK 1209,Completed,Active,2,79,A-
7994,0025133,DECE1808,1,CSC 1200,Completed,Active,3,68,B
7995,0025133,DECE1808,1,ECE 1100,Completed,Active,3,77,A-
7996,0025133,DECE1808,1,ECE 1120,Completed,Active,3,66,B
7997,0025133,DECE1808,1,EDU 1110,Completed,Active,2,70,B+
7998,0025133,DECE1808,1,EDU 1130,Completed,Active,2,73,B+
7999,0025133,DECE1808,1,GEN 1120,Completed,Active,2,72,P
8000,0025133,DECE1808,1,PSY 1100,Completed,Active,3,63,B-
8001,0025133,DECE1808,2,ECE 1110,Completed,Active,3,60,B-
8002,0025133,DECE1808,2,ECE 1220,Completed,Active,3,60,B-
8003,0025133,DECE1808,2,EDU 1220,Completed,Active,3,65,B
8004,0025133,DECE1808,3,COM 1100,Completed,Active,2,65,P
8005,0025133,DECE1808,3,ECE 1130,Completed,Active,3,77,A-
8006,0025133,DECE1808,3,EDU 1140,Completed,Active,4,66,B
8007,0025133,DECE1808,3,EDU 1210,Completed,Active,3,57,C+
8008,0025133,DECE1808,3,EDU 1240,Completed,Active,3,65,B
8009,0025133,DECE1808,3,MGT 1200,Completed,Active,3,66,B
8010,0025133,DECE1808,4,ECE 1140,Completed,Active,3,71,B+
8011,0025133,DECE1808,4,EDU 1100,Completed,Active,3,62,B-
8012,0025133,DECE1808,4,EDU 1120,Completed,Active,2,75,A-
8013,0025133,DECE1808,4,EDU 1150,Completed,Active,4,61,B-
8014,0025133,DECE1808,4,ENG 1100,Completed,Active,2,69,B
8015,0025133,DECE1808,4,MPU 2163,Completed,Active,3,60,P
8016,0025133,DECE1808,4,SER 1100,Completed,Active,2,90,P
8017,0025133,DECE1808,5,INT 1230,Completed,Active,4,74,B+
8018,0025133,DECE1808,6,ECE 1200,Completed,Active,3,71,B+
8019,0025133,DECE1808,6,ECE 1210,Completed,Active,3,69,B
8020,0025133,DECE1808,6,EDU 1160,Completed,Active,3,65,B
8021,0025133,DECE1808,6,EDU 1230,Completed,Active,3,78,A-
8022,0025133,DECE1808,6,PSY 1110,Completed,Active,3,86,A
8023,0025133,DECE1808,6,PSY 1200,Completed,Active,3,67,B
8024,0025133,DECE1808,7,INT 1240,Completed,Active,4,78,A-
8025,0029967,DCS2308,1,CSC 1102,Completed,Active,3,72,B+
8026,0029967,DCS2308,1,CSC 1103,Completed,Active,3,85,A
8027,0029967,DCS2308,1,CSC 1104,Completed,Active,3,70,B+
8028,0029967,DCS2308,1,CSC 1105,Completed,Active,3,70,B+
8029,0029967,DCS2308,1,CSC 1110,Completed,Active,3,80,A
8030,0029967,DCS2308,1,MPU 2192,Completed,Active,2,80,A
8031,0029967,DCS2308,2,CSC 1107,Completed,Active,3,69,B
8032,0029967,DCS2308,2,CSC 1108,Completed,Active,3,79,A-
8033,0029967,DCS2308,2,CSC 1109,Completed,Active,3,68,B
8034,0029967,DCS2308,2,CSC 1202,Completed,Active,3,73,B+
8035,0029967,DCS2308,2,MAT 1101,Completed,Active,3,68,B
8036,0029967,DCS2308,2,SER 1100,Completed,Active,2,77,A-
8037,0029967,DCS2308,3,CSC 1101,Completed,Active,3,87,A
8038,0029967,DCS2308,3,MAT 1100,Completed,Active,3,81,A
8039,0029967,DCS2308,3,SSC 2010,Completed,Active,2,85,A
8040,0029967,DCS2308,4,CSC 1203,Completed,Active,3,81,A
8041,0029967,DCS2308,4,CSC 1204,Completed,Active,3,82,A
8042,0029967,DCS2308,4,CSC 1205,Completed,Active,3,79,A-
8043,0029967,DCS2308,4,CSC 1206,Completed,Active,3,79,A-
8044,0029967,DCS2308,4,CSC 1215,Completed,Active,3,73,B+
8045,0029967,DCS2308,4,STA 1101,Completed,Active,3,83,A
8046,0029967,DCS2308,5,CSC 1207,Completed,Active,3,89,A
8047,0029967,DCS2308,5,CSC 1208,Completed,Active,3,88,A
8048,0029967,DCS2308,5,CSC 1213,Completed,Active,3,76,A-
8049,0029967,DCS2308,5,CSC 1214,Completed,Active,3,81,A
8050,0029967,DCS2308,5,CSC 1250,Completed,Active,4,75,A-
8051,0029967,DCS2308,6,CSC 1218,Completed,Active,3,90,A+
8052,0029967,DCS2308,6,MGT 1201,Completed,Active,3,88,A
8053,0029967,DCS2308,6,MPU 2312,Completed,Active,2,90,A+
8054,0023404,DECE1704,1,ECE 1100,Completed,Active,3,65,B
8055,0023404,DECE1704,1,ECE 1110,Completed,Active,3,61,B-
8056,0023404,DECE1704,1,EDU 1230,Completed,Active,3,58,C+
8057,0023404,DECE1704,1,ENG 1100,Completed,Active,2,61,B-
8058,0023404,DECE1704,1,MPU 2163,Completed,Active,3,50,P
8059,0023404,DECE1704,1,PSY 1100,Completed,Active,3,52,C
8060,0023404,DECE1704,2,EDU 1100,Completed,Active,3,54,C
8061,0023404,DECE1704,2,EDU 1140,Completed,Active,4,63,B-
8062,0023404,DECE1704,2,EDU 1150,Completed,Active,4,69,B
8063,0023404,DECE1704,2,EDU 1210,Completed,Active,3,48,C-
8064,0023404,DECE1704,2,EDU 1220,Completed,Active,3,68,B
8065,0023404,DECE1704,2,GEN 1120,Completed,Active,2,42,P
8066,0023404,DECE1704,3,ECE 1230,Completed,Active,4,64,B-
8067,0023404,DECE1704,4,COM 1100,Completed,Active,2,70,P
8068,0023404,DECE1704,4,CSC 1200,Completed,Active,3,74,B+
8069,0023404,DECE1704,4,ECE 1120,Completed,Active,3,70,B+
8070,0023404,DECE1704,4,ECE 1130,Completed,Active,3,75,A-
8071,0023404,DECE1704,4,ECE 1210,Completed,Active,3,60,B-
8072,0023404,DECE1704,4,ECE 1220,Completed,Active,3,72,B+
8073,0023404,DECE1704,4,MGT 1200,Completed,Active,3,64,B-
8074,0023404,DECE1704,5,ECE 1140,Completed,Active,3,63,B-
8075,0023404,DECE1704,5,ECE 1200,Completed,Active,3,64,B-
8076,0023404,DECE1704,5,EDU 1110,Completed,Active,2,67,B
8077,0023404,DECE1704,5,EDU 1120,Completed,Active,2,82,A
8078,0023404,DECE1704,5,EDU 1130,Completed,Active,2,59,C+
8079,0023404,DECE1704,5,EDU 1160,Completed,Active,3,62,B-
8080,0023404,DECE1704,5,PSY 1200,Completed,Active,3,59,C+
8081,0023404,DECE1704,6,EDU 1240,Completed,Active,3,57,C+
8082,0023404,DECE1704,6,PSY 1110,Completed,Active,3,63,B-
8083,0023404,DECE1704,6,SER 1100,Completed,Active,2,70,P
8084,0023404,DECE1704,7,EDU 1210,Completed,Repeat,3,63,B-
8085,0023404,DECE1704,7,INT 1240,Completed,Active,4,72,B+
8086,0026551,DECE1908,1,CSC 1200,Completed,Active,3,81,A
8087,0026551,DECE1908,1,ECE 1100,Completed,Active,3,76,A-
8088,0026551,DECE1908,1,ECE 1140,Completed,Active,3,84,A
8089,0026551,DECE1908,1,EDU 1100,Completed,Active,3,67,B
8090,0026551,DECE1908,1,MPU 2163,Completed,Active,3,69,P
8091,0026551,DECE1908,1,PSY 1100,Completed,Active,3,78,A-
8092,0026551,DECE1908,2,ECE 1110,Completed,Active,3,65,B
8093,0026551,DECE1908,2,EDU 1110,Completed,Active,2,86,A
8094,0026551,DECE1908,2,PSY 1110,Completed,Active,3,82,A
8095,0026551,DECE1908,3,EDU 1140,Completed,Active,4,82,A
8096,0026551,DECE1908,3,EDU 1150,Completed,Active,4,80,A
8097,0026551,DECE1908,3,EDU 1210,Completed,Active,3,72,B+
8098,0026551,DECE1908,3,EDU 1230,Completed,Active,3,76,A-
8099,0026551,DECE1908,3,ENG 1100,Completed,Active,2,73,B+
8100,0026551,DECE1908,3,GEN 1120,Completed,Active,2,65,P
8101,0026551,DECE1908,4,COM 1100,Completed,Active,2,95,P
8102,0026551,DECE1908,4,ECE 1120,Completed,Active,3,75,A-
8103,0026551,DECE1908,4,ECE 1200,Completed,Active,3,72,B+
8104,0026551,DECE1908,4,ECE 1210,Completed,Active,3,73,B+
8105,0026551,DECE1908,4,EDU 1120,Completed,Active,2,78,A-
8106,0026551,DECE1908,4,EDU 1240,Completed,Active,3,80,A
8107,0026551,DECE1908,4,MGT 1200,Completed,Active,3,82,A
8108,0026551,DECE1908,5,ECE 1130,Completed,Active,3,87,A
8109,0026551,DECE1908,5,ECE 1220,Completed,Active,3,77,A-
8110,0026551,DECE1908,5,EDU 1130,Completed,Active,2,78,A-
8111,0026551,DECE1908,5,EDU 1160,Completed,Active,3,80,A
8112,0026551,DECE1908,5,EDU 1220,Completed,Active,3,78,A-
8113,0026551,DECE1908,5,PSY 1200,Completed,Active,3,78,A-
8114,0026551,DECE1908,5,SER 1100,Completed,Active,2,76,P
8115,0026551,DECE1908,6,INT 1230,Completed,Active,4,88,A
8116,0026551,DECE1908,7,INT 1240,Completed,Active,4,85,A
8117,0023778,DECE1708,1,ECE 1100,Completed,Active,3,65,B
8118,0023778,DECE1708,1,ECE 1130,Completed,Active,3,60,B-
8119,0023778,DECE1708,1,EDU 1130,Completed,Active,2,59,C+
8120,0023778,DECE1708,1,EDU 1230,Completed,Active,3,60,B-
8121,0023778,DECE1708,1,GEN 1120,Completed,Active,2,36,F
8122,0023778,DECE1708,1,PSY 1100,Completed,Active,3,53,C
8123,0023778,DECE1708,1,SER 1100,Completed,Active,2,83,P
8124,0023778,DECE1708,2,CSC 1200,Completed,Active,3,63,B-
8125,0023778,DECE1708,2,ECE 1110,Completed,Active,3,55,C+
8126,0023778,DECE1708,2,EDU 1160,Completed,Active,3,55,C+
8127,0023778,DECE1708,3,EDU 1140,Completed,Active,4,61,B-
8128,0023778,DECE1708,3,EDU 1210,Completed,Active,3,51,C
8129,0023778,DECE1708,3,EDU 1220,Completed,Active,3,54,C
8130,0023778,DECE1708,3,EDU 1240,Completed,Active,3,53,C
8131,0023778,DECE1708,3,MPU 2163,Completed,Active,3,69,P
8132,0023778,DECE1708,3,PSY 1110,Completed,Active,3,45,C-
8133,0023778,DECE1708,4,ECE 1120,Completed,Active,3,52,C
8134,0023778,DECE1708,4,ECE 1210,Completed,Active,3,52,C
8135,0023778,DECE1708,4,ECE 1220,Completed,Active,3,57,C+
8136,0023778,DECE1708,4,EDU 1120,Completed,Active,2,66,B
8137,0023778,DECE1708,4,EDU 1150,Completed,Active,4,53,C
8138,0023778,DECE1708,4,ENG 1100,Completed,Active,2,70,B+
8139,0023778,DECE1708,4,MGT 1200,Completed,Active,3,50,C
8140,0023778,DECE1708,5,ECE 1230,Completed,Active,4,57,C+
8141,0023778,DECE1708,6,ECE 1140,Completed,Active,3,54,C
8142,0023778,DECE1708,6,EDU 1100,Completed,Active,3,53,C
8143,0023778,DECE1708,6,EDU 1110,Completed,Active,2,62,B-
8144,0023778,DECE1708,6,GEN 1120,Completed,Repeat,2,55,P
8145,0023778,DECE1708,6,MPU 2213,Completed,Active,3,55,P
8146,0023778,DECE1708,6,PSY 1110,Completed,Repeat,3,44,D
8147,0023778,DECE1708,6,PSY 1200,Completed,Active,3,58,C+
8148,0023778,DECE1708,7,ECE 1200,Completed,Active,3,51,C
8149,0023778,DECE1708,7,INT 1240,Completed,Active,4,68,B
8150,0023778,DECE1708,8,PSY 1110,Completed,Repeat,3,62,B-
8151,0021236,DECE1404,1,ECE 1100,Active,Active,3,70,B+
8152,0021236,DECE1404,1,ECE 1130,Active,Active,3,76,A-
8153,0021236,DECE1404,1,EDU 1100,Active,Active,3,75,A-
8154,0021236,DECE1404,1,EDU 1110,Active,Active,2,85,A
8155,0021236,DECE1404,1,EDU 1230,Active,Active,3,59,C+
8156,0021236,DECE1404,1,MPU 2163,Active,Active,3,67,P
8157,0021236,DECE1404,1,PSY 1100,Active,Active,3,80,A
8158,0021236,DECE1404,2,ECE 1110,Completed,Active,3,82,A
8159,0021236,DECE1404,2,EDU 1140,Completed,Active,4,68,B
8160,0021236,DECE1404,2,EDU 1150,Completed,Active,4,74,B+
8161,0021236,DECE1404,2,ENG 1100,Completed,Active,2,79,A-
8162,0021236,DECE1404,2,GEN 1120,Completed,Active,2,67,P
8163,0021236,DECE1404,2,PSY 1110,Completed,Active,3,86,A
8164,0021236,DECE1404,3,ECE 1230,Completed,Active,4,57,C+
8165,0021236,DECE1404,4,ECE 1120,Completed,Active,3,71,B+
8166,0021236,DECE1404,4,ECE 1220,Completed,Active,3,75,A-
8167,0021236,DECE1404,4,EDU 1130,Completed,Active,2,77,A-
8168,0021236,DECE1404,4,EDU 1210,Completed,Active,3,63,B-
8169,0021236,DECE1404,4,EDU 1220,Completed,Active,3,87,A
8170,0021236,DECE1404,4,MGT 1200,Completed,Active,3,87,A
8171,0021236,DECE1404,4,SER 1100,Completed,Active,2,84,P
8172,0021236,DECE1404,5,CSC 1200,Completed,Active,3,71,B+
8173,0021236,DECE1404,5,ECE 1210,Completed,Active,3,65,B
8174,0021236,DECE1404,5,EDU 1120,Completed,Active,2,75,A-
8175,0021236,DECE1404,5,EDU 1160,Completed,Active,3,78,A-
8176,0021236,DECE1404,5,EDU 1240,Completed,Active,3,76,A-
8177,0021236,DECE1404,5,PSY 1200,Completed,Active,3,78,A-
8178,0021236,DECE1404,6,COM 1100,Completed,Active,2,75,P
8179,0021236,DECE1404,6,ECE 1140,Completed,Active,3,73,B+
8180,0021236,DECE1404,6,ECE 1200,Completed,Active,3,73,B+
8181,0021236,DECE1404,7,ECE 1240,Completed,Active,4,77,A-
8182,0021237,DECE1404,1,ECE 1100,Active,Active,3,65,B
8183,0021237,DECE1404,1,ECE 1130,Active,Active,3,70,B+
8184,0021237,DECE1404,1,EDU 1100,Active,Active,3,50,C
8185,0021237,DECE1404,1,EDU 1110,Active,Active,2,62,B-
8186,0021237,DECE1404,1,EDU 1230,Active,Active,3,39,F
8187,0021237,DECE1404,1,MPU 2163,Active,Active,3,65,P
8188,0021237,DECE1404,1,PSY 1100,Active,Active,3,62,B-
8189,0021237,DECE1404,2,ECE 1110,Completed,Active,3,56,C+
8190,0021237,DECE1404,2,EDU 1140,Completed,Active,4,41,D
8191,0021237,DECE1404,2,EDU 1150,Completed,Active,4,43,D
8192,0021237,DECE1404,2,ENG 1100,Completed,Active,2,33,F
8193,0021237,DECE1404,2,GEN 1120,Completed,Active,2,65,P
8194,0021237,DECE1404,2,PSY 1110,Completed,Active,3,50,C
8195,0021237,DECE1404,3,EDU 1120,Completed,Active,2,68,B
8196,0021237,DECE1404,3,EDU 1160,Completed,Active,3,54,C
8197,0021237,DECE1404,3,SER 1100,Completed,Active,2,54,P
8198,0021237,DECE1404,4,ECE 1120,Completed,Active,3,64,B-
8199,0021237,DECE1404,4,ECE 1220,Completed,Active,3,53,C
8200,0021237,DECE1404,4,EDU 1140,Completed,Repeat,4,46,C-
8201,0021237,DECE1404,4,EDU 1150,Completed,Repeat,4,54,C
8202,0021237,DECE1404,4,EDU 1230,Completed,Repeat,3,42,D
8203,0021237,DECE1404,4,MGT 1200,Completed,Active,3,48,C-
8204,0028246,DSW_PT2108,1,PSY 1004,Completed,Active,3,53,C
8205,0028246,DSW_PT2108,1,SOC 1101,Completed,Active,3,62,B-
8206,0028246,DSW_PT2108,1,SWK 1101,Completed,Active,3,61,B-
8207,0028246,DSW_PT2108,1,SWK 1109,Completed,Active,2,39,F
8208,0028246,DSW_PT2108,2,INT 1111,Completed,Active,2,64,B-
8209,0028246,DSW_PT2108,2,SSC 2010,Completed,Active,2,73,P
8210,0028246,DSW_PT2108,2,SWK 1103,Completed,Active,4,74,B+
8211,0028246,DSW_PT2108,2,SWK 1108,Completed,Active,3,70,B+
8212,0028246,DSW_PT2108,3,SWK 1102,Completed,Active,3,67,B
8213,0028246,DSW_PT2108,3,SWK 1210,Completed,Active,2,84,A
8214,0028246,DSW_PT2108,4,MPU 2213,Completed,Active,3,64,P
8215,0028246,DSW_PT2108,4,SWK 1104,Completed,Active,4,66,B
8216,0028246,DSW_PT2108,4,SWK 1109,Completed,Repeat,2,60,B-
8217,0028246,DSW_PT2108,4,SWK 1201,Completed,Active,4,67,B
8218,0028246,DSW_PT2108,5,MPU 2163,Completed,Active,3,75,P
8219,0028246,DSW_PT2108,5,SWK 1105,Completed,Active,4,61,B-
8220,0028246,DSW_PT2108,5,SWK 1202,Completed,Active,4,53,C
8221,0028246,DSW_PT2108,6,INT 1112,Completed,Active,4,85,A
8222,0028246,DSW_PT2108,7,INT 1114,Completed,Active,3,77,A-
8223,0028246,DSW_PT2108,7,SER1100,Completed,Active,2,79,P
8224,0028246,DSW_PT2108,7,SWK 1106,Completed,Active,3,64,B-
8225,0028246,DSW_PT2108,7,SWK 1207,Completed,Active,3,56,C+
8226,0028246,DSW_PT2108,8,INT 1211,Completed,Active,2,75,A-
8227,0028246,DSW_PT2108,8,SWK 1107,Completed,Active,3,69,B
8228,0028246,DSW_PT2108,8,SWK 1203,Completed,Active,4,75,A-
8229,0028246,DSW_PT2108,8,SWK 1205,Completed,Active,3,77,A-
8230,0028246,DSW_PT2108,9,INT 1212,Completed,Active,4,82,A
8231,0028246,DSW_PT2108,10,INT 1214,Completed,Active,3,82,A
8232,0028246,DSW_PT2108,10,SWK 1204,Completed,Active,3,57,C+
8233,0028246,DSW_PT2108,10,SWK 1206,Completed,Active,3,69,B
8234,0028246,DSW_PT2108,10,SWK 1209,Completed,Active,2,70,B+
8235,0025803,DECE1904,1,ECE 1100,Completed,Active,3,60,B-
8236,0025803,DECE1904,1,ECE 1110,Completed,Active,3,51,C
8237,0025803,DECE1904,1,ECE 1130,Completed,Active,3,56,C+
8238,0025803,DECE1904,1,EDU 1230,Completed,Active,3,57,C+
8239,0025803,DECE1904,1,GEN 1120,Completed,Active,2,72,P
8240,0025803,DECE1904,1,PSY 1100,Completed,Active,3,55,C+
8241,0025803,DECE1904,2,CSC 1200,Completed,Active,3,60,B-
8242,0025803,DECE1904,2,EDU 1140,Completed,Active,4,65,B
8243,0025803,DECE1904,2,EDU 1150,Completed,Active,4,65,B
8244,0025803,DECE1904,2,EDU 1210,Completed,Active,3,50,C
8245,0025803,DECE1904,2,ENG 1100,Completed,Active,2,63,B-
8246,0025803,DECE1904,2,MPU 2163,Completed,Active,3,65,P
8247,0025803,DECE1904,3,INT 1230,Completed,Active,4,72,B+
8248,0025803,DECE1904,4,ECE 1140,Completed,Active,3,78,A-
8249,0025803,DECE1904,4,ECE 1220,Completed,Active,3,70,B+
8250,0025803,DECE1904,4,EDU 1130,Completed,Active,2,78,A-
8251,0025803,DECE1904,4,EDU 1160,Completed,Active,3,68,B
8252,0025803,DECE1904,4,EDU 1240,Completed,Active,3,74,B+
8253,0025803,DECE1904,4,PSY 1110,Completed,Active,3,78,A-
8254,0025803,DECE1904,4,SER 1100,Completed,Active,2,72,P
8255,0025803,DECE1904,5,ECE 1210,Completed,Active,3,67,B
8256,0025803,DECE1904,5,EDU 1100,Completed,Active,3,57,C+
8257,0025803,DECE1904,5,EDU 1110,Completed,Active,2,67,B
8258,0025803,DECE1904,5,EDU 1220,Completed,Active,3,69,B
8259,0025803,DECE1904,5,MGT 1200,Completed,Active,3,73,B+
8260,0025803,DECE1904,5,MPU 2213,Completed,Active,3,69,P
8261,0025803,DECE1904,5,PSY 1200,Completed,Active,3,57,C+
8262,0025803,DECE1904,6,INT 1240,Completed,Active,4,75,A-
8263,0025803,DECE1904,7,ECE 1120,Completed,Active,3,73,B+
8264,0025803,DECE1904,7,ECE 1200,Completed,Active,3,73,B+
8265,0025803,DECE1904,7,EDU 1120,Completed,Active,2,83,A
8266,0022126,DECE1604,1,ECE 1100,Completed,Active,3,69,B
8267,0022126,DECE1604,1,ECE 1110,Completed,Active,3,67,B
8268,0022126,DECE1604,1,EDU 1100,Completed,Active,3,77,A-
8269,0022126,DECE1604,1,ENG 1100,Completed,Active,2,70,B+
8270,0022126,DECE1604,1,MPU 2163,Completed,Active,3,59,P
8271,0022126,DECE1604,1,PSY 1100,Completed,Active,3,51,C
8272,0022126,DECE1604,2,COM 1100,Completed,Active,2,59,P
8273,0022126,DECE1604,2,EDU 1130,Completed,Active,2,63,B-
8274,0022126,DECE1604,2,EDU 1140,Completed,Active,4,63,B-
8275,0022126,DECE1604,2,EDU 1150,Completed,Active,4,60,B-
8276,0022126,DECE1604,2,EDU 1160,Completed,Active,3,65,B
8277,0022126,DECE1604,2,GEN 1120,Completed,Active,2,74,P
8278,0022126,DECE1604,2,SER 1100,Completed,Active,2,71,P
8279,0022126,DECE1604,3,ECE 1230,Completed,Active,4,50,C
8280,0022126,DECE1604,4,CSC 1200,Completed,Active,3,66,B
8281,0022126,DECE1604,4,ECE 1140,Completed,Active,3,71,B+
8282,0022126,DECE1604,4,ECE 1200,Completed,Active,3,55,C+
8283,0022126,DECE1604,4,EDU 1110,Completed,Active,2,67,B
8284,0022126,DECE1604,4,EDU 1210,Completed,Active,3,58,C+
8285,0022126,DECE1604,4,EDU 1220,Completed,Active,3,66,B
8286,0022126,DECE1604,4,EDU 1240,Completed,Active,3,56,C+
8287,0022126,DECE1604,5,ECE 1130,Completed,Active,3,74,B+
8288,0022126,DECE1604,5,ECE 1210,Completed,Active,3,59,C+
8289,0022126,DECE1604,5,EDU 1120,Completed,Active,2,84,A
8290,0022126,DECE1604,5,EDU 1230,Completed,Active,3,79,A-
8291,0022126,DECE1604,5,PSY 1110,Completed,Active,3,70,B+
8292,0022126,DECE1604,5,PSY 1200,Completed,Active,3,60,B-
8293,0022126,DECE1604,6,ECE 1120,Completed,Active,3,74,B+
8294,0022126,DECE1604,6,ECE 1220,Completed,Active,3,63,B-
8295,0022126,DECE1604,6,MGT 1200,Completed,Active,3,63,B-
8296,0022126,DECE1604,7,ECE 1240,Completed,Active,4,60,B-
8297,0029435,DECE2301,1,AAM 4014,Completed,Active,4,60,B-
8298,0029435,DECE2301,1,CLE 4013,Completed,Active,3,65,B
8299,0029435,DECE2301,1,CLE 4053,Completed,Active,3,57,C+
8300,0029435,DECE2301,1,CLE 4073,Completed,Active,3,66,B
8301,0029435,DECE2301,1,CLE 4083,Completed,Active,3,70,B+
8302,0029435,DECE2301,1,FAC 4013,Completed,Active,3,61,B-
8303,0029435,DECE2301,2,CLE 4023,Completed,Active,3,68,B
8304,0029435,DECE2301,2,CLE 4033,Completed,Active,3,69,B
8305,0029435,DECE2301,2,MPU 2212,Completed,Active,2,44,F
8306,0029435,DECE2301,3,CDT 4013,Completed,Active,3,65,B
8307,0029435,DECE2301,3,CLE 4043,Completed,Active,3,64,B-
8308,0029435,DECE2301,3,CLE 4063,Completed,Active,3,65,B
8309,0029435,DECE2301,3,ENG 4013,Completed,Active,3,74,B+
8310,0029435,DECE2301,3,MPU 2192,Completed,Active,2,71,B+
8311,0029435,DECE2301,3,SER 1100,Completed,Active,2,73,B+
8312,0029435,DECE2301,4,CDT 4024,Completed,Active,4,78,A-
8313,0029435,DECE2301,4,CDT 4033,Completed,Active,3,63,B-
8314,0029435,DECE2301,4,CLE 4093,Completed,Active,3,65,B
8315,0029435,DECE2301,4,CLE 4103,Completed,Active,3,62,B-
8316,0029435,DECE2301,4,CLE 4113,Completed,Active,3,69,B
8317,0029435,DECE2301,5,CLE 4123,Completed,Active,3,64,B-
8318,0029435,DECE2301,5,CLE 4133,Completed,Active,3,58,C+
8319,0029435,DECE2301,5,MPU 2212,Completed,Repeat,2,84,A
8320,0029435,DECE2301,5,SSC 2010,Completed,Active,2,67,B
8321,0029435,DECE2301,6,AAM 4023,Completed,Active,3,64,B-
8322,0029435,DECE2301,6,CLE 4143,Completed,Active,3,59,C+
8323,0029435,DECE2301,6,CLE 4153,Completed,Active,3,70,B+
8324,0029435,DECE2301,6,PDT 4013,Completed,Active,3,56,C+
8325,0029435,DECE2301,6,PDT 4023,Completed,Active,3,68,B
8326,0029435,DECE2301,7,PDT 4034,Completed,Active,4,73,B+
8327,0029435,DECE2301,7,PDT 4044,Completed,Active,4,78,A-
8328,0031244,DDB2506,1,MGT 1100,Completed,Active,3,62,B-
8329,0031244,DDB2506,1,MKT 1100,Completed,Active,3,72,B+
8330,0031244,DDB2506,1,MPU 2212,Completed,Active,2,73,B+
8331,0023219,DECE1704,1,ECE 1100,Completed,Active,3,70,B+
8332,0023219,DECE1704,1,ECE 1110,Completed,Active,3,70,B+
